# 별바라기 혜성 자료 파일
#
# 수정 내용을 반영하려면, 파일을 저장한 후 혜성 다이로그를 닫았다가 다시 띄우십시오.
# '#'으로 시작하는 줄은 프로그램에서 인식하지 않습니다.
# 각 항목을 '|'를 구분자로 사용하여 입력하십시오.
# 순서를 바꾸면 프로그램에서도 바뀐 순서로 나옵니다.
# 중요한 것을 앞쪽에 놓으면 편리합니다.    58 270
# 혜성의 이름은 39자까지 인식되며, 그 뒤는 무시됩니다.
#                                                                                근일점이각      승교점                            
#     이름                              분점        근일점           q         e        w         Node       i       k              ref
#1P/Halley                              |2000|19860205.5244 | 0.585978 |0.967142 |111.3324 |58.42008 | 162.262 |11.5 |15.0 | MPC 29882
#
C/2013 U1 (Catalina)                   |2000|20131119.1020 | 2.407290 |0.797087 |142.9930 |211.2118 | 23.9448 |13.5 |10.0 | MPC 86643
C/2013 U2 (Holvorcem)                  |2000|20141026.0293 | 5.145591 |0.989689 |107.9157 |  6.8939 | 43.2418 | 7.5 |10.0 | MPC104790
C/2013 UQ4 (Catalina)                  |2000|20140703.9345 | 1.094606 |0.981155 | 23.6809 |317.8187 |145.1439 |13.5 |10.0 | MPC102951
C/2013 US10 (Catalina)                 |2000|20151116.6195 | 0.822217 |1.000622 |340.5797 |186.3651 |148.7858 | 5.8 | 7.4 | MPC110080
C/2013 V1 (Boattini)                   |2000|20140419.2310 | 1.670797 |1.001166 | 48.1689 | 72.8159 | 64.9935 |10.5 |10.0 | MPC102951
C/2013 V2 (Borisov)                    |2000|20141012.1731 | 3.515964 |1.001044 | 94.5129 | 48.3997 | 37.8357 | 7.0 |10.0 | MPC 10027
C/2013 V3 (Nevski)                     |2000|20131026.8218 | 1.390712 |0.889533 |339.5210 |101.0112 | 32.0958 |14.0 |10.0 | MPC 88329
C/2013 V4 (Catalina)                   |2000|20151005.5929 | 5.181778 |0.998524 | 40.3402 | 55.6166 | 67.8790 | 6.0 |10.0 | MPC111767
C/2013 V5 (Oukaimeden)                 |2000|20140926.4497 | 0.632007 |0.998033 |314.8021 |278.7608 |154.8877 | 9.0 |10.0 | MPC102951
P/2013 W1 (PANSTARRS)                  |2000|20200910.3192 | 1.421360 |0.592823 |  1.3012 |117.8480 |  4.6954 |17.5 |10.0 | MPC 91613
C/2013 W2 (PANSTARRS)                  |2000|20141121.7064 | 4.390794 |0.545325 |304.1775 |178.3457 |  4.8458 |13.5 | 5.0 | MPC109141
C/2013 X1 (PANSTARRS)                  |2000|20160419.5286 | 1.321139 |1.000373 |165.1382 |131.5789 |163.1926 | 4.2 |14.0 | MPC111767
C/2013 Y2 (PANSTARRS)                  |2000|20140612.9477 | 1.930999 |0.991950 |309.1373 |243.2997 | 29.3948 |12.0 |10.0 | MPC 90768
P/2013 YG46 (Spacewatch)               |2000|20230105.8524 | 1.786044 |0.454910 |242.4660 | 48.8808 |  7.8562 |10.0 |10.0 | MPC101095
P/2014 A2 (Hill)                       |2000|20131017.9402 | 2.099083 |0.645756 |356.2773 |106.6276 | 24.5476 |15.0 |10.0 | MPC 89728
P/2014 A3 (PANSTARRS)                  |2000|20230416.8160 | 3.495287 |0.245966 |212.5408 |230.2873 | 13.6808 |12.0 |10.0 | MPC 92981
C/2014 A4 (SONEAR)                     |2000|20150904.0280 | 4.173780 |0.998502 |356.5825 | 29.6747 |121.3779 | 6.0 |10.0 | MPC108592
C/2014 A5 (PANSTARRS)                  |2000|20140808.9884 | 4.805819 |0.942843 |182.3832 |310.0774 | 31.9690 |10.0 |10.0 | MPC 93585
C/2014 AA52 (Catalina)                 |2000|20150226.7770 | 2.001607 |1.000053 |292.1503 |330.3204 |105.1212 |10.0 |10.0 | MPC 96865
C/2014 B1 (Schwartz)                   |2000|20170909.7373 | 9.555711 |0.999686 |345.8182 |161.4068 | 28.4012 | 2.1 |10.0 | MPC119994
P/2014 C1 (TOTAS)                      |2000|20190413.3194 | 1.682233 |0.447155 | 24.1271 |167.7815 |  2.6831 |15.5 |10.0 | MPC102095
C/2014 C2 (STEREO)                     |2000|20140218.7850 | 0.514135 |0.999288 | 56.2428 |283.5604 |135.7280 |18.0 |10.0 | MPC 88697
C/2014 C3 (NEOWISE)                    |2000|20140116.8572 | 1.870404 |0.982959 |346.1519 |204.5635 |151.7745 |14.0 |10.0 | MPC 90272
P/2014 E1 (Larson)                     |2000|20210720.1697 | 2.139858 |0.423600 |186.0089 | 39.0376 | 15.9763 |14.0 |10.0 | MPC 91614
C/2014 E2 (Jacques)                    |2000|20140701.6737 | 0.659373 |0.998838 |344.1222 | 56.6350 |156.3018 | 7.1 |10.3 | MPC102951
C/2014 F1 (Hill)                       |2000|20131004.9950 | 3.510704 |0.999070 |  8.4072 |239.8338 |108.2681 |10.5 |10.0 | MPC 90769
C/2014 F2 (Tenagra)                    |2000|20150104.0872 | 4.314404 |0.971865 | 86.1471 |267.4478 |119.1096 | 9.5 |10.0 | MPC 97495
C/2014 F3 (Sheppard-Trujillo)          |2000|20210508.7978 | 5.698765 |0.646970 |  2.4850 |326.8830 |  6.5457 | 6.0 |10.0 | MPC 94280
C/2014 G1 (PANSTARRS)                  |2000|20131105.2126 | 5.490341 |0.990663 | 77.2445 |337.9531 |165.6509 | 9.0 |10.0 | MPC 90272
C/2014 G3 (PANSTARRS)                  |2000|20150203.5368 | 4.709382 |0.912967 |148.2410 |  4.7860 |156.0842 | 9.0 |10.0 | MPC101095
C/2014 H1 (Christensen)                |2000|20140415.2249 | 2.150628 |0.984845 |169.3894 | 34.7006 | 99.9147 |14.5 |10.0 | MPC 88697
C/2014 HU195 (Valdes-TOTAS)            |2000|20150520.0371 | 5.136110 |0.767945 |145.4033 |115.7365 |  5.8172 |10.5 |10.0 | MPC105541
C/2014 J1 (Catalina)                   |2000|20140620.7913 | 1.711604 |0.804521 |195.5447 | 41.9711 |159.7023 |17.0 |10.0 | MPC109588
P/2014 L2 (NEOWISE)                    |2000|20140717.9508 | 2.219398 |0.647925 |182.6296 |149.3525 |  5.1958 |12.0 |10.0 | MPC 98560
P/2014 L3 (Hill)                       |2000|20140701.1845 | 1.845417 |0.773968 |178.6140 |115.4699 |  6.2777 |16.0 |10.0 | MPC 90769
C/2014 L5 (Lemmon)                     |2000|20141123.1709 | 6.203156 |0.998442 | 45.4999 | 35.7018 |122.8290 | 8.0 |10.0 | MPC 95731
C/2014 M1 (PANSTARRS)                  |2000|20150827.7941 | 5.598240 |0.999609 |337.1585 |234.7843 |160.2198 | 9.0 |10.0 | MPC103844
C/2014 M2 (Christensen)                |2000|20140719.6532 | 6.913988 |0.996746 | 40.8212 |245.2589 | 32.4045 | 6.0 |10.0 | MPC109141
C/2014 M3 (Catalina)                   |2000|20140619.5169 | 2.434997 |0.980298 | 93.6038 | 80.3550 |164.9005 |14.0 |10.0 | MPC 90769
P/2014 M4 (PANSTARRS)                  |2000|20141224.5236 | 2.388323 |0.593590 |147.9629 |263.2839 |  3.3346 |15.0 |10.0 | MPC 91614
P/2014 MG4 (Spacewatch-PANSTARRS)      |2000|20240906.0093 | 3.708712 |0.259973 |299.0758 |311.7354 |  9.3710 | 9.5 |10.0 | MPC103844
C/2014 N2 (PANSTARRS)                  |2000|20141007.4335 | 2.195723 |0.999265 |238.1080 |143.8868 |132.9667 |14.5 |10.0 | MPC 93586
C/2014 N3 (NEOWISE)                    |2000|20150312.7183 | 3.869766 |0.997574 |353.4016 | 19.8373 | 61.6631 | 7.0 |10.0 | MPC103844
P/2014 O3 (PANSTARRS)                  |2000|20140420.4477 | 4.638588 |0.386403 |204.5191 | 87.6402 |  7.8088 |10.5 |10.0 | MPC 98560
C/2014 OE4 (PANSTARRS)                 |2000|20161212.5917 | 6.248017 |1.002734 | 65.8660 |240.4028 | 81.3325 |-2.4 |17.0 | MPEC 2020-AA5
C/2014 Q1 (PANSTARRS)                  |2000|20150705.0515 | 0.318619 |0.999659 |119.8995 |  9.1248 | 43.0525 | 8.0 |10.0 | MPC100578
C/2014 Q2 (Lovejoy)                    |2000|20150128.2673 | 1.291574 |0.996888 | 12.3463 | 95.0446 | 80.1918 | 4.7 | 7.2 | MPC115880
C/2014 Q3 (Borisov)                    |2000|20141116.5344 | 1.649705 |0.940644 | 47.3171 | 63.1414 | 89.8871 |-0.5 |50.0 | MPC102952
C/2014 Q6 (PANSTARRS)                  |2000|20150106.7120 | 4.218453 |0.999426 |  2.5430 |326.5275 | 49.8154 | 9.5 |10.0 | MPC118840
C/2014 QU2 (PANSTARRS)                 |2000|20140708.8286 | 2.218741 |0.989804 |320.2469 |332.8764 |124.8153 |15.0 |10.0 | MPC 90770
C/2014 R1 (Borisov)                    |2000|20141117.4554 | 1.353818 |0.992259 | 55.8030 |104.0172 |  9.9069 | 6.5 |22.0 | MPC 95211
C/2014 R3 (PANSTARRS)                  |2000|20160808.7556 | 7.276326 |0.999114 |113.4595 |334.0927 | 90.9077 |-12.8 |27.3 | MPC115880
C/2014 R4 (Gibbs)                      |2000|20141019.7856 | 1.819608 |0.997737 |180.7398 |279.5762 | 42.3722 |13.0 |10.0 | MPC 92982
P/2014 R5 (Lemmon-PANSTARRS)           |2000|20220819.1396 | 2.380058 |0.413368 |213.7031 |126.5519 |  1.0883 |15.0 |10.0 | MPC 91615
C/2014 S1 (PANSTARRS)                  |2000|20131029.6956 | 8.126553 |1.003039 |288.7193 |352.6527 |123.7536 | 7.0 |10.0 | MPC 95732
C/2014 S2 (PANSTARRS)                  |2000|20151208.9780 | 2.082346 |0.987800 | 87.3437 |  8.1199 | 64.4838 | 4.6 |10.0 | MPC104790
C/2014 S3 (PANSTARRS)                  |2000|20140812.5614 | 2.042664 |0.976128 |293.0617 |356.1171 |169.3276 |17.0 |10.0 | MPC 90770
C/2014 TG64 (Catalina)                 |2000|20140526.4265 | 3.225187 |0.781976 |294.5404 | 50.2943 | 22.2936 |13.0 |10.0 | MPC 91615
C/2014 U3 (Kowalski)                   |2000|20140904.3808 | 2.550644 |0.997294 | 51.2539 |163.5971 |152.9345 |14.5 |10.0 | MPC 91616
P/2014 U4 (PANSTARRS)                  |2000|20210213.5161 | 1.875545 |0.465413 |347.7262 | 11.9291 |  6.4281 |18.0 |10.0 | MPC 91616
P/2014 V1 (PANSTARRS)                  |2000|20150122.1887 | 2.555298 |0.533886 |177.5516 |166.2058 | 22.5082 |14.0 |10.0 | MPC 95211
P/2014 W1 (PANSTARRS)                  |2000|20231220.8710 | 2.727184 |0.388611 |152.2972 |246.2458 |  8.8391 |15.5 |10.0 | MPC 93586
C/2014 W10 (PANSTARRS)                 |2000|20160304.5467 | 7.574584 |0.990909 | 43.6598 | 43.1241 | 82.8698 | 8.0 |10.0 | MPC115880
C/2014 W11 (PANSTARRS)                 |2000|20150326.2105 | 3.719203 |0.611124 |227.5787 |294.9424 | 20.7739 |10.0 |10.0 | MPC107047
P/2014 W12 (Gibbs)                     |2000|20210619.3589 | 1.674400 |0.524008 | 36.9159 |299.2903 |  8.5141 |15.0 |10.0 | MPC 93587
C/2014 W2 (PANSTARRS)                  |2000|20160308.3754 | 2.672902 |0.995452 | 84.9393 | 69.9679 | 82.0384 | 5.5 |10.0 | MPC110493
C/2014 W3 (PANSTARRS)                  |2000|20140226.8266 | 6.062177 |1.005588 |158.8811 |286.4518 | 90.1600 | 8.5 |10.0 | MPC 98561
P/2014 W4 (PANSTARRS)                  |2000|20151230.8471 | 4.277855 |0.352056 | 67.9354 | 33.3496 | 15.2687 |11.0 |10.0 | MPC105542
C/2014 W5 (Lemmon-PANSTARRS)           |2000|20160208.5801 | 2.407408 |0.976777 |281.3897 |245.4620 |145.6172 |10.0 |10.0 | MPEC 2020-H67
C/2014 W6 (Catalina)                   |2000|20150317.9934 | 3.097732 |1.001174 |209.9459 |338.2043 | 53.4821 |10.5 |10.0 | MPC 95211
C/2014 W7 (Christensen)                |2000|20141231.2937 | 1.488149 |0.869386 | 33.2535 |151.2670 | 98.1270 |16.0 |10.0 | MPC 92982
C/2014 W8 (PANSTARRS)                  |2000|20150908.7073 | 5.018546 |0.970335 |227.9747 |224.8257 | 41.9672 |11.0 |10.0 | MPC 91616
C/2014 W9 (PANSTARRS)                  |2000|20150214.3573 | 1.598942 |0.857350 |167.8949 | 21.3552 | 10.6156 |16.0 |10.0 | MPC 94672
P/2014 X1 (Elenin)                     |2000|20150101.8053 | 1.810659 |0.708498 | 34.0115 | 61.5005 | 25.9975 |15.0 |10.0 | MPC 94281
C/2014 XB8 (PANSTARRS)                 |2000|20150403.7667 | 3.004204 |0.995049 |351.2785 | 37.4773 |149.7929 |13.5 |10.0 | MPC 96866
C/2014 Y1 (PANSTARRS)                  |2000|20160116.5862 | 2.252015 |1.001608 |182.3413 | 19.5383 | 14.9143 | 9.5 |10.0 | MPC100579
C/2015 A1 (PANSTARRS)                  |2000|20150312.7949 | 1.997576 |0.901282 |244.9368 |341.0241 | 80.1930 |14.5 |10.0 | MPC 96279
C/2015 A2 (PANSTARRS)                  |2000|20150807.7441 | 5.325831 |1.000000 |209.5437 |258.4976 |109.0960 |10.5 |10.0 | MPEC 2015-B12
P/2015 A3 (PANSTARRS)                  |2000|20150218.7715 | 1.158007 |0.851672 |249.2099 |277.1590 |172.5279 |20.0 |10.0 | MPC 92275
P/2015 B1 (PANSTARRS)                  |2000|20150916.7573 | 5.993984 |0.369212 |188.7804 |353.0538 | 18.0257 | 8.5 |10.0 | MPC 99270
C/2015 B2 (PANSTARRS)                  |2000|20160505.9546 | 3.368761 |1.000106 |284.7146 |341.8644 |105.0075 | 9.5 |10.0 | MPC108592
P/2015 B4 (Lemmon-PANSTARRS)           |2000|20150205.9552 | 3.750631 |0.560672 |227.5135 |266.0255 |  1.7601 |11.0 |10.0 | MPC109141
P/2015 C1 (TOTAS-Gibbs)                |2000|20150428.7671 | 2.897007 |0.560294 |178.3807 |348.8309 | 13.8860 |12.5 |10.0 | MPC101096
C/2015 C2 (SWAN)                       |2000|20150303.8808 | 0.705171 |0.997940 |333.9448 | 49.4818 | 94.5567 |14.0 |10.0 | MPC 95211
C/2015 D2 (PANSTARRS)                  |2000|20130927.2588 | 5.648420 |0.559954 |292.5873 |162.8208 | 31.9089 | 8.0 |10.0 | MPC 98561
C/2015 D3 (PANSTARRS)                  |2000|20160503.0469 | 8.148208 |1.003894 |  2.9928 |157.0453 |128.5454 | 5.2 |10.0 | MPC119995
C/2015 D4 (Borisov)                    |2000|20141028.2282 | 0.861677 |0.989024 |314.7346 |305.5392 | 77.3572 |12.0 |10.0 | MPC 94672
P/2015 D5 (Kowalski)                   |2000|20140401.6927 | 4.588525 |0.488878 | 39.9661 | 74.0606 | 20.4942 | 9.0 |10.0 | MPC109141
P/2015 D6 (Lemmon-PANSTARRS)           |2000|20150706.1373 | 4.559393 |0.362377 |125.2486 | 46.0939 | 20.2063 |10.5 |10.0 | MPC 96866
C/2015 E61-B (PANSTARRS)               |2000|20170510.3394 | 1.043592 |0.999140 | 68.3311 |235.2277 |  6.3458 |13.5 | 5.0 | MPEC 2018-BF5
C/2015 ER61 (PANSTARRS)                |2000|20170510.3619 | 1.041875 |0.997780 | 68.2419 |235.1926 |  6.3442 | 7.0 |10.7 | MPC112390
P/2015 F1 (PANSTARRS)                  |2000|20211027.4062 | 2.543285 |0.278220 |187.4289 | 40.4014 |  2.8025 |12.5 |10.0 | MPC109142
C/2015 F2 (Polonia)                    |2000|20150429.3745 | 1.215441 |0.968989 |352.2402 |262.4524 | 28.7259 |16.5 |10.0 | MPC 98561
C/2015 F3 (SWAN)                       |2000|20150307.3690 | 0.834571 |0.995339 | 57.4411 | 31.7324 | 73.5723 |14.5 |10.0 | MPC 96279
C/2015 F4 (Jacques)                    |2000|20150812.0288 | 1.639702 |0.986071 | 36.3230 |285.9191 | 48.8086 |11.0 |10.0 | MPC115880
C/2015 F5 (SWAN-Xingming)              |2000|20150328.5223 | 0.349204 |0.977584 | 13.4817 |287.7500 |149.3822 |15.5 |10.0 | MPC 95212
C/2015 G2 (MASTER)                     |2000|20150524.9925 | 0.778564 |1.000633 |257.6440 |110.2553 |147.6658 |11.0 |10.0 | MPC109142
C/2015 GX (PANSTARRS)                  |2000|20150827.6906 | 1.960934 |0.878674 |108.8017 |235.4781 | 90.2581 |14.0 |10.0 | MPC102096
C/2015 H1 (Bressi)                     |2000|20150327.0935 | 1.939293 |0.939522 | 21.9492 |325.8460 |140.6808 |13.5 |10.0 | MPC 98561
C/2015 H2 (PANSTARRS)                  |2000|20160914.2683 | 4.974353 |1.005588 |288.0500 |350.6870 | 33.6649 | 6.2 |10.0 | MPC117068
P/2015 HG16 (PANSTARRS)                |2000|20241101.4391 | 3.090048 |0.349636 | 47.2587 | 59.1184 | 18.8363 |12.5 |10.0 | MPC100280
C/2015 J1 (PANSTARRS)                  |2000|20140629.0298 | 6.033696 |1.000310 |315.5857 |220.0026 | 94.9974 | 8.5 |10.0 | MPC100579
C/2015 J2 (PANSTARRS)                  |2000|20150910.0024 | 4.333563 |0.985350 |203.9097 | 56.7590 | 17.2724 |10.0 |10.0 | MPC101096
P/2015 J3 (NEOWISE)                    |2000|20210422.1175 | 1.492084 |0.554479 |129.4394 |111.3517 |  8.1310 |16.5 |10.0 | MPC 95733
C/2015 K1 (MASTER)                     |2000|20141014.5866 | 2.554493 |0.986684 |280.2436 |  5.1117 | 29.3506 | 9.0 |10.0 | MPC101096
C/2015 K2 (PANSTARRS)                  |2000|20150608.8483 | 1.464314 |0.995245 | 15.9540 |223.7274 | 29.0718 |20.0 |10.0 | MPC 95733
C/2015 K4 (PANSTARRS)                  |2000|20150501.8542 | 2.018421 |1.000963 |357.7429 |250.7368 | 80.2571 |15.0 |10.0 | MPC 95733
P/2015 K5 (PANSTARRS)                  |2000|20150606.3750 | 2.996459 |0.553977 |106.2978 |134.1836 | 39.9458 |13.5 |10.0 | MPC 95213
C/2015 LC2 (PANSTARRS)                 |2000|20150502.3167 | 5.906768 |1.000455 |342.0407 |223.6074 | 93.7234 | 8.0 |10.0 | MPC111767
C/2015 M1 (PANSTARRS)                  |2000|20150515.8678 | 2.100302 |0.995402 |164.2023 |100.1728 | 57.3310 |16.5 |10.0 | MPC 95734
P/2015 M2 (PANSTARRS)                  |2000|20150906.9482 | 5.915880 |0.181108 |225.2489 | 86.5796 |  3.9734 | 8.5 |10.0 | MPC107684
C/2015 M3 (PANSTARRS)                  |2000|20150826.1775 | 3.559328 |0.974340 |123.8943 |143.0037 | 65.8733 |12.0 |10.0 | MPC115881
C/2015 O1 (PANSTARRS)                  |2000|20180219.4171 | 3.730289 |1.000808 | 89.6345 |299.8518 |127.2259 | 4.4 |10.4 | MPC112390
C/2015 P3 (SWAN)                       |2000|20150727.3565 | 0.722894 |0.997292 |133.1251 | 87.9965 | 58.1985 |15.5 |10.0 | MPC 96280
P/2015 P4 (PANSTARRS)                  |2000|20160119.1158 | 2.516139 |0.584199 |280.5831 |104.7684 |  8.7179 |14.0 |10.0 | MPC 99819
P/2015 PD229 (Cameron-ISON)            |2000|20150814.7195 | 4.824524 |0.328028 |352.3661 |342.6434 |  2.0260 |11.5 | 5.0 | MPC102952
P/2015 Q1 (Scotti)                     |2000|20220213.6485 | 1.809767 |0.478587 |199.8632 |203.0030 | 22.3945 |14.0 |10.0 | MPC 99819
P/2015 Q2 (Pimentel)                   |2000|20150906.1813 | 1.827973 |0.751134 |244.4295 |228.3857 |146.4752 |15.5 |10.0 | MPC 96867
P/2015 R1 (PANSTARRS)                  |2000|20150627.1397 | 2.153678 |0.633789 |300.3887 | 48.4679 | 22.6748 |14.0 |10.0 | MPC 98562
P/2015 R2 (PANSTARRS)                  |2000|20241214.4120 | 2.457081 |0.452671 |149.7172 |168.6079 | 15.4745 |14.5 |10.0 | MPC 95734
C/2015 R3 (PANSTARRS)                  |2000|20140213.2302 | 4.896902 |1.000056 |271.9994 | 36.3998 | 83.6121 |10.0 |10.0 | MPC102097
C/2015 T2 (PANSTARRS)                  |2000|20170518.7383 | 6.934007 |0.997115 | 30.6636 | 51.0433 |124.5489 | 6.8 |10.0 | MPC117068
P/2015 T3 (PANSTARRS)                  |2000|20141221.7057 | 2.127698 |0.508181 |178.6330 |120.5019 | 13.0937 |14.0 |10.0 | MPC  96280
C/2015 T4 (PANSTARRS)                  |2000|20160617.2692 | 2.297948 |0.971321 |270.0618 |251.8052 | 87.9697 |11.0 |10.0 | MPC102953
C/2015 T5 (Sheppard-Tholen)            |2000|20160122.3820 | 9.331974 |0.667815 | 61.8074 |311.0735 | 11.0499 | 7.5 |10.0 | MPC102097
P/2015 TO19 (Lemmon-PANSTARRS)         |2000|20160305.2405 | 2.926669 |0.357804 | 89.1716 |321.6478 |  6.4995 |14.0 |10.0 | MPC102953
P/2015 TP200 (LINEAR)                  |2000|20161027.2759 | 3.386414 |0.534857 | 82.6931 |  6.9854 |  8.7745 |11.0 |10.0 | MPC110080
C/2015 TQ209 (LINEAR)                  |2000|20160825.9827 | 1.416126 |0.997821 |282.1755 |223.3620 | 11.3032 |10.5 |10.0 | MPC101097
C/2015 V1 (PANSTARRS)                  |2000|20171217.2074 | 4.268245 |0.998742 |179.6203 |197.1907 |139.2237 | 6.6 | 8.7 | MPC115881
C/2015 V2 (Johnson)                    |2000|20170612.1316 | 1.641983 |1.001867 |164.9892 | 69.8659 | 49.8694 | 7.0 | 6.8 | MPC112390
C/2015 V3 (PANSTARRS)                  |2000|20151123.9935 | 4.231673 |0.993255 |  0.7132 |  2.2459 | 86.2460 | 9.0 |10.0 | MPC102953
C/2015 V4 (PANSTARRS)                  |2000|20160828.6378 | 5.463194 |0.704618 |307.0311 |179.9196 | 60.7710 | 8.5 |10.0 | MPC104791
C/2015 VL62 (Lemmon-Yeung-PANSTARRS)   |2000|20170827.9837 | 2.714957 |1.001103 |128.7386 | 95.0898 |165.8152 | 7.9 |10.0 | MPC115881
C/2015 W1 (Gibbs)                      |2000|20160514.6712 | 2.242783 |0.999700 | 48.1916 |114.3162 | 87.3667 |13.0 |10.0 | MPC109142
P/2015 W2 (Catalina)                   |2000|20150930.1536 | 2.675367 |0.633479 |117.5358 |294.2580 | 11.6070 |13.0 |10.0 | MPC101098
C/2015 WZ (PANSTARRS)                  |2000|20160413.8999 | 1.378716 |0.990581 | 66.6865 | 40.1528 |134.5819 |15.0 |10.0 | MPC102098
P/2015 X1 (PANSTARRS)                  |2000|20220907.4421 | 2.109880 |0.418926 |218.9680 |161.7730 | 12.1516 |16.0 |10.0 | MPC101098
C/2015 X2 (Catalina)                   |2000|20151218.4912 | 1.926649 |0.878115 | 42.3533 |101.0991 | 72.0757 |16.0 |10.0 | MPC100281
P/2015 X3 (PANSTARRS)                  |2000|20150807.3165 | 2.814317 |0.438389 |306.6540 | 77.3293 | 24.3831 |15.0 |10.0 | MPC 97498
C/2015 X4 (Elenin)                     |2000|20151102.3502 | 3.390844 |0.811113 |176.2426 |262.6168 | 29.5021 |10.0 |10.0 | MPC109142
C/2015 X5 (PANSTARRS)                  |2000|20171229.9527 | 6.798876 |1.002586 | 27.6900 |122.3460 |124.3081 | 6.3 |10.0 | MPC119995
P/2015 X6 (PANSTARRS)                  |2000|20201017.1940 | 2.278144 |0.172379 |329.8886 |106.9466 |  4.5648 |16.0 |10.0 | MPC115881
C/2015 X7 (ATLAS)                      |2000|20160729.4006 | 3.684232 |1.000053 |348.4354 |139.9197 | 57.5615 | 9.0 |10.0 | MPC109143
C/2015 X8 (NEOWISE)                    |2000|20151024.2977 | 1.184949 |0.940031 | 20.4134 |191.1553 |155.1983 |16.0 |10.0 | MPC107048
C/2015 XY1 (Lemmon)                    |2000|20180428.3520 | 7.925291 |1.003604 |196.2648 |281.6261 |148.8559 | 4.8 |10.0 | MPEC 2020-AA5
C/2015 Y1 (LINEAR)                     |2000|20160514.0557 | 2.516633 |0.989984 | 24.6855 |135.8157 | 71.1684 |12.0 |10.0 | MPC109143
C/2015 YG1 (NEOWISE)                   |2000|20150927.7193 | 2.065450 |0.878516 |102.4969 |350.5457 | 57.2839 |13.0 |10.0 | MPC105543
C/2016 A1 (PANSTARRS)                  |2000|20171122.8898 | 5.324855 |1.001791 | 10.2757 |128.2055 |121.2051 |-2.4 |19.6 | MPC119995
P/2016 A2 (Christensen)                |2000|20150620.7271 | 3.462454 |0.271033 |141.6006 |291.6141 | 26.4069 |11.5 |10.0 | MPC100282
P/2016 A3 (PANSTARRS)                  |2000|20170429.5616 | 4.830032 |0.387846 |340.8993 |187.2933 |  8.5110 |10.0 |10.0 | MPC115881
C/2016 A5 (PANSTARRS)                  |2000|20150626.7446 | 2.942993 |0.995450 |321.5062 |136.1821 | 40.2405 |13.5 |10.0 | MPC109143
C/2016 A6 (PANSTARRS)                  |2000|20151106.4278 | 2.404899 |0.988348 |141.0570 |300.3765 |120.9355 |15.0 |10.0 | MPC109143
P/2016 A7 (PANSTARRS)                  |2000|20160225.0769 | 2.185724 |0.565541 |352.6310 |221.4798 | 16.6268 |16.0 |10.0 | MPC102098
C/2016 A8 (LINEAR)                     |2000|20160829.4398 | 1.886375 |0.944965 |130.3718 |111.3312 |148.2428 |12.0 |10.0 | MPC106345
C/2016 B1 (NEOWISE)                    |2000|20161204.7790 | 3.213710 |0.992737 |  8.6764 |231.9820 | 50.4642 | 9.5 |10.0 | MPC107048
P/2016 BA14 (PANSTARRS)                |2000|20210617.3286 | 1.012427 |0.665237 |351.9048 |180.5344 | 18.8958 |21.0 |10.0 | MPC109143
C/2016 C1 (PANSTARRS)                  |2000|20160219.0002 | 8.466639 |1.002337 |328.7674 |181.8051 | 56.2206 | 5.5 |10.0 | MPC110494
C/2016 C2 (NEOWISE)                    |2000|20160419.5280 | 1.566620 |0.976252 |214.5469 | 24.4242 | 38.0778 |16.0 |10.0 | MPC101098
C/2016 E1 (PANSTARRS)                  |2000|20170604.2055 | 8.179872 |1.005785 | 47.4673 |233.0620 |131.8910 | 6.5 |10.0 | MPC110494
C/2016 E2 (Kowalski)                   |2000|20160206.8761 | 1.075900 |0.992316 |321.9371 |186.8578 |135.9049 |20.0 |10.0 | MPC 99821
P/2016 G1 (PANSTARRS)                  |2000|20210322.4355 | 2.037640 |0.210968 |111.2877 |204.0594 | 10.9690 |14.0 |10.0 | MPC102098
C/2016 J2 (Denneau)                    |2000|20160412.1723 | 1.520923 |0.997609 |318.6396 |186.3658 |130.3364 |17.0 |10.0 | MPC101099
P/2016 J1-A (PANSTARRS)                |2000|20220220.2666 | 2.449796 |0.228197 | 46.8796 |199.8265 | 14.3248 |16.5 |10.0 | MPEC 2017-D91
P/2016 J1-B (PANSTARRS)                |2000|20220219.4766 | 2.449983 |0.228048 | 46.7708 |199.8313 | 14.3275 |17.0 |10.0 | MPEC 2017-A77
C/2016 K1 (LINEAR)                     |2000|20160713.3240 | 2.293855 |0.999932 | 18.2810 |325.6255 | 90.9230 |13.0 |10.0 | MPC104792
C/2016 KA (Catalina)                   |2000|20160202.2976 | 5.406398 |0.999162 | 63.1977 |317.5081 |104.6858 | 8.5 |10.0 | MPC102099
C/2016 M1 (PANSTARRS)                  |2000|20180810.3003 | 2.211917 |0.999468 |209.8765 | 92.2037 | 90.9996 | 3.5 |13.0 | MPC119995
C/2016 N4 (MASTER)                     |2000|20170916.4748 | 3.198317 |0.998665 | 55.9384 |354.0013 | 72.5969 | 5.8 |10.0 | MPC115881
C/2016 N6 (PANSTARRS)                  |2000|20180718.1037 | 2.667361 |0.998460 |162.7615 |298.9899 |105.8409 | 3.6 |14.5 | MPC119995
P/2016 P1 (PANSTARRS)                  |2000|20210610.1101 | 2.270317 |0.289350 |270.0564 |319.5641 | 24.4552 |15.0 |10.0 | MPC102099
C/2016 P4 (PANSTARRS)                  |2000|20161018.0267 | 5.893109 |0.985169 |356.1652 |320.7343 | 29.8809 |10.5 |10.0 | MPC102099
